CustomerId,cluster,n_orders,recency_days,monetary,avg_aov,late_rate,avg_sched_days,avg_delay,unique_categories,unique_countries
1909,0,5,355,inf,inf,0.6,2.6,1.0,11,4
1910,0,8,178,inf,1.122110237381741e+262,0.5,3.0,0.5,12,7
1911,0,6,228,inf,1.0904171781141483e+207,0.5,3.0,-0.16666666666666666,7,5
1912,0,8,168,inf,2.2564945075405876e+205,0.125,3.375,-0.375,9,6
1913,1,1,634,9.453341348176442e+307,9.453341348176442e+307,1.0,2.0,3.0,3,1
1914,0,4,323,inf,1.1019314677037518e+299,1.0,2.25,1.75,10,4
1915,0,3,232,inf,inf,0.6666666666666666,3.3333333333333335,1.0,7,2
1916,0,5,248,inf,2.0983476559052852e+251,0.6,2.4,1.2,11,5
1917,0,6,339,inf,5.3367536090709836e+122,0.3333333333333333,4.0,-0.3333333333333333,6,6
1918,0,4,724,inf,inf,0.5,3.5,0.0,8,4
1919,0,3,330,inf,3.5091181675879053e+270,0.3333333333333333,4.0,0.3333333333333333,7,3
1920,0,11,167,inf,2.43660286914468e+260,0.5454545454545454,2.6363636363636362,0.45454545454545453,12,10
1921,0,6,184,inf,inf,0.5,2.6666666666666665,0.6666666666666666,9,6
1922,0,3,507,inf,1.9924832309469906e+262,0.6666666666666666,3.3333333333333335,0.3333333333333333,6,3
1923,0,4,256,inf,1.7131282336843484e+196,0.5,3.0,1.5,9,4
1924,0,4,703,inf,4.100956492945924e+162,0.25,3.5,-0.25,11,4
1925,0,2,879,inf,inf,0.5,4.0,0.5,6,2
1926,0,5,168,inf,1.8846915472545297e+185,0.4,3.0,0.4,7,5
1927,0,9,209,inf,3.7143005542377895e+242,0.4444444444444444,2.7777777777777777,0.3333333333333333,9,6
1928,0,6,326,inf,2.0642179591702798e+238,0.6666666666666666,3.1666666666666665,0.6666666666666666,8,6
1929,0,2,160,inf,9.690160268296895e+222,1.0,3.0,2.5,4,2
1930,0,6,174,inf,1.6456755174073534e+247,0.5,3.0,0.16666666666666666,10,5
1931,0,3,214,inf,4.2226817750100903e+210,0.6666666666666666,2.6666666666666665,1.6666666666666667,7,3
1932,0,10,188,inf,2.563553427154457e+254,0.3,2.9,0.1,12,8
1933,0,3,271,inf,7.375942840365267e+305,0.3333333333333333,3.3333333333333335,-0.3333333333333333,6,3
1934,0,6,417,inf,1.2612499332278395e+181,0.5,3.6666666666666665,0.0,10,6
1935,0,4,158,inf,4.647801908446255e+248,0.75,2.0,0.75,5,4
1936,0,7,172,inf,8.668150637467343e+256,0.7142857142857143,3.4285714285714284,1.0,9,6
1937,0,8,412,inf,4.6638357467232215e+281,0.5,2.875,0.5,9,8
1938,0,5,152,inf,1.5363704808708396e+189,0.4,3.2,-0.4,7,4
1939,0,3,153,inf,7.702072413218344e+149,0.3333333333333333,3.0,-0.6666666666666666,5,3
1940,0,10,160,inf,9.193313232403832e+206,0.8,2.6,0.9,10,9
1941,0,6,193,inf,1.2041557593143462e+177,0.5,2.5,0.8333333333333334,9,5
1942,0,2,706,inf,1.8144248552627694e+226,0.5,4.0,0.0,4,2
1943,0,7,221,inf,1.9289911766584686e+241,0.42857142857142855,3.7142857142857144,0.5714285714285714,10,6
1944,0,5,388,inf,inf,0.6,3.4,0.2,12,5
1945,1,1,247,1.453055695545173e+45,1.453055695545173e+45,0.0,2.0,0.0,1,1
1946,0,9,154,inf,6.32553582124998e+217,0.5555555555555556,3.4444444444444446,0.2222222222222222,9,7
1947,0,4,125,inf,7.735607922689731e+284,0.75,3.0,1.0,7,4
1948,0,7,330,inf,inf,0.5714285714285714,2.857142857142857,1.1428571428571428,9,4
1949,4,3,427,inf,3.3952324274985615e+119,0.6666666666666666,2.0,1.0,4,3
1950,0,7,308,inf,1.9522311922405134e+201,0.42857142857142855,3.0,0.2857142857142857,9,6
1951,0,6,204,inf,2.065832864396068e+268,0.6666666666666666,2.0,0.6666666666666666,8,5
1952,0,5,181,inf,9.933377140161823e+154,0.6,2.8,0.6,7,4
1953,0,3,182,inf,4.295723642206152e+175,0.3333333333333333,3.0,-0.6666666666666666,4,3
1954,0,6,152,inf,7.310480103022993e+253,0.5,3.1666666666666665,0.3333333333333333,12,6
1955,1,4,145,inf,8.326879692644288e+300,1.0,1.75,3.25,8,3
1956,0,3,178,inf,4.1500668837250604e+169,0.6666666666666666,2.3333333333333335,1.3333333333333333,6,3
1957,0,4,247,inf,inf,0.75,2.5,2.25,10,4
1958,0,5,425,inf,1.2628290573036994e+278,0.4,3.4,0.2,7,5
1959,0,4,326,inf,1.1645476785974544e+237,0.75,2.0,0.75,8,4
1960,0,3,209,inf,8.921146437959073e+185,0.3333333333333333,1.6666666666666667,0.0,4,3
1961,0,6,173,inf,inf,0.8333333333333334,2.0,1.5,10,5
1962,0,9,193,inf,4.056724618481257e+247,0.5555555555555556,2.4444444444444446,0.5555555555555556,14,9
1963,4,1,1021,7.952947083719337e+223,7.952947083719337e+223,1.0,1.0,1.0,3,1
1964,0,2,658,1.3830364562815152e+273,3.7189198112913313e+136,0.5,3.0,0.0,5,2
1965,0,5,179,inf,8.694954458898086e+197,0.4,2.6,0.4,6,5
1966,0,7,432,inf,3.60840302172717e+180,0.7142857142857143,3.0,0.8571428571428571,9,7
1967,0,3,156,inf,3.121220268010883e+207,0.6666666666666666,2.6666666666666665,1.6666666666666667,5,3
1968,3,1,607,9.182118524213966e+179,9.182118524213966e+179,0.0,4.0,-1.0,2,1
1969,0,6,184,inf,2.81201025499341e+248,0.8333333333333334,2.0,1.6666666666666667,10,6
1970,0,7,213,inf,2.6300460089054017e+178,0.5714285714285714,2.7142857142857144,0.8571428571428571,10,6
1971,0,4,640,inf,1.2213883942434921e+294,0.5,3.0,0.5,7,3
1972,0,10,339,inf,4.134384129082005e+237,0.6,3.3,0.3,11,7
1973,0,5,127,inf,5.75091305156648e+131,0.6,2.8,1.2,5,5
1974,0,3,556,inf,1.2731285084363137e+296,0.0,4.0,-1.6666666666666667,6,3
1975,0,4,330,inf,2.802481690628455e+288,0.5,3.5,0.75,9,4
1976,0,4,680,inf,1.9231672262356206e+159,0.0,2.5,-0.5,8,3
1977,0,5,275,inf,inf,0.2,3.4,-0.6,11,4
1978,0,5,261,inf,3.682675362248703e+110,0.4,2.4,0.6,6,5
1979,0,9,594,inf,2.631401807316403e+261,0.6666666666666666,3.3333333333333335,0.8888888888888888,9,7
1980,0,7,184,inf,1.2841889969648207e+200,0.2857142857142857,3.4285714285714284,-0.14285714285714285,10,7
1981,0,6,238,inf,4.597316120936703e+210,0.5,3.5,0.5,9,5
1982,0,5,217,inf,1.035669402687773e+258,0.6,1.6,0.4,9,5
1983,0,4,199,inf,1.4200869626264955e+256,1.0,3.25,1.25,8,4
1984,0,3,441,inf,7.765116692379832e+249,1.0,2.6666666666666665,1.6666666666666667,6,3
1985,0,5,122,inf,3.35458564049185e+290,0.6,1.4,0.6,9,4
1986,0,6,177,inf,1.0713337892261507e+199,0.5,2.8333333333333335,0.0,9,4
1987,0,5,705,inf,1.6817697434697878e+284,0.6,3.6,0.4,8,4
1988,0,6,197,inf,1.493332474112187e+233,0.5,2.8333333333333335,0.8333333333333334,7,6
1989,0,8,143,inf,9.999274043023995e+279,0.5,2.0,0.375,9,6
1990,0,8,163,inf,6.007012032041602e+230,0.875,2.375,1.125,11,8
1991,0,3,242,inf,3.861356638141451e+233,0.6666666666666666,2.6666666666666665,0.6666666666666666,7,3
1992,0,1,1098,2.1250788933267458e+161,2.1250788933267458e+161,0.0,4.0,-2.0,2,1
1993,0,5,295,inf,1.965719049844834e+178,0.6,3.6,0.6,5,4
1994,0,5,305,inf,6.773211481516553e+159,0.2,3.4,-0.4,7,4
1995,0,4,788,inf,2.2072085890778456e+303,0.75,2.0,1.25,7,4
1996,0,5,263,inf,2.388557929527816e+180,0.6,2.2,0.4,8,5
1997,0,7,367,inf,1.575564974218345e+269,0.8571428571428571,3.0,1.1428571428571428,9,6
1998,0,3,519,inf,4.428607544954771e+287,0.6666666666666666,2.0,0.3333333333333333,8,3
1999,0,6,265,inf,1.2962607238875249e+202,0.3333333333333333,1.8333333333333333,0.5,4,6
2000,0,4,127,inf,8.619016355919647e+306,0.75,3.25,0.5,6,4
2001,0,8,175,inf,2.631657931528138e+175,0.625,3.25,0.25,12,7
2002,0,6,208,inf,4.0089502833661246e+223,0.5,2.1666666666666665,0.0,9,5
2003,0,4,337,inf,9.682976173988658e+172,0.25,3.0,0.25,7,4
2004,0,4,413,inf,inf,0.5,3.5,0.0,10,4
2005,0,5,463,inf,8.767172967579606e+135,0.6,1.8,1.0,6,4
2006,0,3,525,inf,3.137608469772431e+263,0.0,4.0,-0.6666666666666666,6,2
2007,0,4,259,inf,1.383832393721938e+178,0.75,3.0,1.0,5,3
2008,0,5,648,inf,9.228220008016366e+232,0.8,2.0,1.6,10,4
2009,0,5,325,inf,3.79840529995433e+293,0.6,2.4,1.2,9,5
2010,0,5,180,inf,2.597050981956089e+266,0.8,1.8,1.2,8,5
2011,0,3,696,inf,1.9494353429116361e+264,0.6666666666666666,4.0,1.0,7,3
2012,3,1,326,5.082039142868711e+21,5.082039142868711e+21,0.0,4.0,-2.0,1,1
2013,0,7,173,inf,2.35289066392285e+215,0.2857142857142857,3.4285714285714284,0.14285714285714285,8,4
2014,0,5,189,inf,3.469667556134447e+205,0.6,3.2,0.8,7,4
2015,0,4,132,inf,4.7219766643168544e+209,0.75,2.5,1.0,6,4
2016,0,7,302,inf,1.237958962977261e+291,0.42857142857142855,2.4285714285714284,0.2857142857142857,12,7
2017,0,4,262,inf,3.690995923162084e+254,0.75,3.5,1.25,8,4
2018,0,3,140,inf,1.7713816807927677e+283,0.6666666666666666,3.0,0.6666666666666666,6,3
2019,0,2,857,inf,inf,0.5,3.0,1.0,5,2
2020,0,8,159,inf,2.690557628995812e+194,0.375,2.75,0.125,7,5
2021,0,8,145,inf,inf,0.375,3.0,0.125,11,7
2022,0,1,920,inf,inf,1.0,0.0,1.0,4,1
2023,0,4,143,inf,6.024242467848315e+167,0.5,3.0,-0.25,6,4
2024,0,1,285,2.658453170324735e+291,2.658453170324735e+291,0.0,4.0,-1.0,4,1
2025,0,7,191,inf,3.84693084891194e+263,0.2857142857142857,4.0,0.7142857142857143,9,6
2026,0,5,362,inf,4.67546287122266e+290,0.6,2.2,0.2,9,4
2027,0,8,439,inf,1.5800891728968846e+250,0.75,2.75,1.375,11,7
2028,0,3,752,inf,6.429358005589371e+166,0.3333333333333333,2.6666666666666665,0.3333333333333333,6,3
2029,0,3,132,inf,2.953069274960318e+280,1.0,3.0,1.3333333333333333,6,3
2030,0,7,503,inf,1.723367209515525e+147,0.42857142857142855,3.4285714285714284,0.2857142857142857,7,7
2031,0,5,139,inf,1.7849773300186126e+148,0.4,2.8,-0.6,7,3
2032,0,4,905,inf,3.262242947091708e+148,0.5,2.0,1.5,6,3
2033,0,5,160,inf,1.1223182449271678e+107,0.4,2.6,-0.2,4,4
2034,0,4,136,inf,3.8488018819800617e+232,0.75,3.0,1.0,8,3
2035,0,6,447,inf,5.9070780039418964e+153,0.3333333333333333,3.5,0.0,8,6
2036,3,1,909,1.2995844528736601e+123,1.2995844528736601e+123,0.0,4.0,-2.0,1,1
2037,0,8,268,inf,1.3605424548021637e+260,0.375,3.625,0.125,11,8
2038,0,7,292,inf,1.7142511722662756e+243,0.42857142857142855,2.7142857142857144,0.5714285714285714,9,7
2039,0,4,185,inf,5.99675051966387e+162,0.25,3.5,0.0,8,3
2040,0,2,151,inf,1.8605659264671293e+166,0.5,3.0,1.0,4,2
2041,0,8,209,inf,inf,0.625,2.875,0.75,11,7
2042,0,4,383,inf,inf,0.75,3.5,1.0,9,4
2043,0,3,377,inf,1.777310670839673e+234,0.3333333333333333,2.6666666666666665,0.0,5,3
2044,0,7,237,inf,2.5286319680966075e+191,0.7142857142857143,2.7142857142857144,1.4285714285714286,9,6
2045,0,7,415,inf,3.559121836704327e+203,0.7142857142857143,2.5714285714285716,1.2857142857142858,9,7
2046,0,3,242,inf,6.948322446395172e+194,0.3333333333333333,2.3333333333333335,0.3333333333333333,5,3
2047,0,2,144,inf,inf,0.5,4.0,0.0,5,2
2048,0,5,149,inf,3.7183536878938714e+220,0.4,3.4,0.2,7,4
2049,0,5,357,inf,8.6726857663338e+133,0.6,2.8,0.8,8,5
2050,0,5,454,inf,2.3127424327307357e+283,0.4,3.2,1.2,10,5
2051,0,6,225,inf,1.1082533532136561e+222,0.6666666666666666,2.6666666666666665,0.5,10,6
2052,0,6,160,inf,2.9987389902738102e+178,0.6666666666666666,3.5,0.3333333333333333,8,6
2053,0,4,172,inf,9.357260476313056e+251,0.0,3.0,-0.25,7,4
2054,0,1,954,1.350946768494136e+108,1.350946768494136e+108,1.0,4.0,2.0,1,1
2055,0,4,387,inf,2.407131236849422e+136,1.0,3.0,1.0,5,4
2056,0,5,238,inf,7.770899199911188e+307,0.6,2.8,1.2,9,5
2057,0,2,369,inf,7.26913863182333e+163,1.0,4.0,1.5,5,2
2058,0,6,204,inf,2.7875559893414166e+243,0.5,3.3333333333333335,0.8333333333333334,7,6
2059,0,2,432,inf,3.755352592787031e+227,1.0,3.0,1.5,5,2
2060,0,4,203,inf,2.496795111082739e+235,0.5,3.5,1.0,11,4
2061,0,3,188,inf,5.486956921312376e+168,1.0,2.3333333333333335,2.3333333333333335,6,3
2062,0,5,157,inf,3.1053142213328424e+128,0.4,4.0,0.2,7,4
2063,0,4,189,inf,inf,0.5,1.25,0.5,10,4
2064,0,5,405,inf,9.125214684789226e+217,0.8,3.4,0.6,10,5
2065,0,4,369,inf,3.690026586463975e+257,0.5,3.0,0.25,6,3
2066,0,3,843,inf,5.243567226344458e+241,0.6666666666666666,2.0,1.0,8,3
2067,0,5,380,inf,3.8421524973315404e+123,0.8,2.8,1.0,4,5
2068,0,5,224,inf,8.2075505841489e+258,0.6,3.4,0.0,7,4
2069,0,7,329,inf,6.95582823319982e+240,0.5714285714285714,3.0,0.8571428571428571,10,6
2070,0,6,176,inf,1.66885183815995e+210,0.8333333333333334,2.3333333333333335,1.0,8,5
2071,0,10,135,inf,2.0857721558934318e+210,0.6,2.5,1.1,11,9
2072,0,6,301,inf,3.9778457415859286e+246,0.5,3.5,-0.3333333333333333,7,5
2074,0,9,308,inf,1.1096541956031228e+292,0.6666666666666666,2.7777777777777777,0.4444444444444444,11,9
2075,0,2,432,inf,1.4355981119318692e+187,0.0,4.0,-1.0,4,2
2076,0,6,127,inf,8.333047193527082e+252,0.6666666666666666,2.1666666666666665,0.5,9,6
2077,0,4,628,inf,9.691351879196422e+250,0.75,3.5,0.75,10,4
2078,0,11,194,inf,3.754801357982852e+162,0.45454545454545453,2.909090909090909,0.45454545454545453,8,9
2079,0,6,122,inf,1.9424269875198372e+228,0.5,3.3333333333333335,0.6666666666666666,6,5
2080,0,3,444,inf,1.0029297079514468e+289,0.3333333333333333,3.0,-0.3333333333333333,5,3
2081,0,6,284,inf,3.775758761009686e+134,0.8333333333333334,2.1666666666666665,1.1666666666666667,7,4
2082,0,3,527,inf,7.134149910427183e+207,0.3333333333333333,2.6666666666666665,0.6666666666666666,5,3
2083,0,6,389,inf,inf,1.0,2.3333333333333335,1.1666666666666667,9,6
2084,0,5,488,inf,6.681453090503819e+237,0.8,3.0,1.0,9,5
2085,0,4,237,inf,inf,0.75,2.75,0.75,12,4
2086,0,3,360,inf,1.3790735743443555e+189,0.6666666666666666,1.6666666666666667,1.0,5,3
2087,0,8,409,inf,9.28730216396767e+251,0.875,1.875,1.375,9,6
2088,0,5,178,inf,2.5020082449758095e+234,0.0,4.0,-0.8,7,4
2089,0,5,184,inf,8.847115066667813e+287,0.2,4.0,-0.6,9,5
2090,3,2,613,3.0654847670025524e+174,1.7508525828871351e+87,0.5,4.0,0.0,2,2
2091,0,8,235,inf,8.943623636984769e+224,0.375,2.25,-0.125,9,6
2092,0,8,296,inf,4.941127909469393e+234,0.375,3.25,0.0,8,8
2093,0,8,271,inf,8.677322755268831e+212,0.5,2.625,1.0,11,7
2094,0,5,291,inf,1.7618856665406523e+160,0.8,2.0,1.4,6,4
2095,0,5,277,inf,2.9044359229136105e+150,0.4,2.8,0.0,7,5
2097,0,3,481,inf,3.973253649435699e+240,0.6666666666666666,2.3333333333333335,1.6666666666666667,6,3
2098,3,2,339,2.7154649036220665e+159,5.2110122851726866e+79,0.5,4.0,0.5,3,2
2099,0,4,343,inf,6.503852965649564e+207,0.75,2.5,1.75,6,4
2100,0,3,247,inf,9.265674066351263e+249,1.0,2.3333333333333335,2.0,6,3
2101,0,3,538,inf,1.7076057321241028e+234,0.0,3.3333333333333335,-1.0,5,2
2102,0,5,303,inf,1.5810508593845452e+140,0.8,2.4,1.0,9,5
2103,4,3,267,inf,2.05400899482791e+169,1.0,2.0,1.3333333333333333,5,3
2104,0,2,463,inf,3.017763895215309e+182,0.5,2.0,-0.5,4,2
2105,0,4,126,inf,1.2758574090971964e+222,0.75,3.5,1.25,6,4
2106,0,4,419,inf,2.2887034111009678e+200,0.0,3.0,-0.5,8,4
2107,0,5,146,inf,7.001059510332002e+205,0.4,2.6,0.2,6,5
2108,0,1,382,3.5477731482576963e+249,3.5477731482576963e+249,0.0,0.0,0.0,4,1
2109,0,4,166,inf,3.363274968732921e+142,0.75,2.75,0.5,5,4
2110,0,9,267,inf,1.867103741522742e+190,0.6666666666666666,2.888888888888889,0.8888888888888888,10,8
2111,0,7,271,inf,3.1784253035327258e+265,0.2857142857142857,3.2857142857142856,0.0,10,7
2112,0,6,316,inf,6.1527752006133775e+252,0.5,2.1666666666666665,0.5,8,4
2113,0,9,431,inf,4.772943163770127e+295,0.5555555555555556,3.0,0.6666666666666666,13,7
2114,0,8,219,inf,7.042166384765011e+242,0.25,3.25,0.5,10,7
2115,0,5,235,inf,9.57823219796114e+247,0.6,2.6,0.2,8,5
2116,0,3,430,inf,inf,0.3333333333333333,3.0,0.0,6,3
2117,0,3,679,inf,3.23208363451437e+169,0.3333333333333333,4.0,-0.6666666666666666,5,2
2118,0,7,650,inf,6.833471392630695e+180,0.42857142857142855,3.2857142857142856,0.5714285714285714,10,5
2119,0,4,155,inf,inf,0.5,2.25,0.25,9,4
2120,0,3,132,inf,3.608828482206642e+254,0.6666666666666666,1.6666666666666667,2.3333333333333335,9,2
2121,0,10,146,inf,2.322605781521267e+180,0.4,3.3,-0.1,11,8
2122,0,2,485,7.322920220744883e+282,2.7060894702032456e+141,0.5,2.5,0.5,5,2
2123,0,3,187,inf,inf,0.3333333333333333,3.3333333333333335,-0.3333333333333333,9,3
2124,0,6,180,inf,9.363907338128925e+174,0.6666666666666666,3.0,0.5,10,5
2125,0,5,219,inf,inf,0.2,2.0,-0.4,8,4
2126,0,4,367,inf,5.353088437515618e+233,0.75,1.5,1.0,6,4
2127,0,3,276,inf,3.321460695784198e+299,0.6666666666666666,3.0,0.0,7,3
2128,0,6,302,inf,3.3372986838016964e+243,0.6666666666666666,2.5,1.0,7,5
2129,0,6,224,inf,6.349391307975054e+274,0.8333333333333334,3.1666666666666665,1.1666666666666667,9,5
2130,0,3,443,inf,inf,0.3333333333333333,3.3333333333333335,1.0,9,3
2131,0,3,296,inf,3.0388695685220814e+247,0.3333333333333333,1.6666666666666667,0.3333333333333333,7,3
2132,3,2,183,inf,6.56842550140462e+179,0.0,4.0,-0.5,3,2
2133,0,7,369,inf,4.050173589641334e+237,0.8571428571428571,3.5714285714285716,1.1428571428571428,12,6
2134,0,8,136,inf,5.508172468492312e+250,0.5,3.25,1.0,11,8
2135,0,5,195,inf,6.676950454060308e+245,0.8,1.8,1.2,9,5
2136,0,4,492,inf,6.9150256076698005e+221,1.0,4.0,1.75,8,4
2137,0,5,265,inf,inf,0.4,3.0,0.6,11,4
2138,0,2,439,inf,2.7128193677292302e+200,1.0,4.0,1.0,3,2
2139,0,4,181,inf,6.8942648536568135e+227,0.5,3.5,0.5,6,3
2140,0,4,522,inf,1.018908482368119e+250,0.5,3.5,0.25,10,4
2141,0,4,160,inf,3.4666608526292517e+227,0.25,3.25,-0.75,6,3
2142,0,4,264,inf,4.84345565884052e+263,0.5,3.5,0.5,9,3
2143,0,5,221,inf,1.1120829305642872e+150,0.0,4.0,-0.8,7,5
2144,0,6,200,inf,1.2672249244245452e+243,0.6666666666666666,3.5,0.5,6,6
2145,0,6,238,inf,2.7250093470695156e+206,0.8333333333333334,3.3333333333333335,1.5,12,5
2146,0,4,316,inf,1.0175088280975195e+178,0.75,3.5,1.25,8,4
2147,0,4,425,inf,3.027741426283205e+202,0.5,2.75,-0.25,8,3
2148,0,4,160,inf,5.310392897023444e+239,0.5,3.5,0.25,8,4
2149,0,7,135,inf,2.0663328856202033e+184,0.42857142857142855,3.142857142857143,0.0,9,7
2150,0,6,296,inf,4.4906411880946096e+192,0.5,2.5,0.8333333333333334,9,6
2151,0,2,137,inf,inf,1.0,0.5,1.0,7,2
2152,0,5,206,inf,2.168490084153963e+270,0.4,1.6,0.6,9,5
2153,0,6,294,inf,6.974102665361671e+219,0.5,2.6666666666666665,1.0,9,4
2154,0,7,179,inf,2.5521437459037303e+183,0.14285714285714285,3.4285714285714284,-0.2857142857142857,10,7
2155,0,6,187,inf,inf,0.8333333333333334,1.6666666666666667,1.1666666666666667,10,6
2156,0,6,155,inf,4.144958247093384e+301,0.6666666666666666,3.1666666666666665,0.5,7,6
2157,0,9,323,inf,9.846277333898529e+204,0.5555555555555556,2.888888888888889,0.6666666666666666,10,8
2158,0,4,327,inf,2.6694277153539263e+272,0.0,1.75,0.0,9,3
2159,0,5,665,inf,8.562011102253127e+237,0.8,2.6,1.0,10,5
2160,0,3,772,inf,inf,0.3333333333333333,3.3333333333333335,0.6666666666666666,5,3
2161,0,3,623,inf,1.2495480533982005e+222,0.3333333333333333,3.0,-0.6666666666666666,6,2
2162,0,1,722,inf,inf,1.0,2.0,1.0,4,1
2163,0,3,124,inf,2.5111512503446624e+246,0.3333333333333333,1.3333333333333333,0.0,6,3
2164,0,6,315,inf,8.175277752020304e+222,0.6666666666666666,2.1666666666666665,0.6666666666666666,8,6
2165,0,2,151,inf,5.287227088404098e+261,0.0,2.0,-0.5,6,2
2166,0,4,376,inf,2.1297981550161665e+223,0.75,2.0,1.0,7,4
2167,0,2,567,inf,6.598450062557256e+243,1.0,1.5,2.0,5,2
2168,1,2,498,3.8720807651257354e+161,6.222604571339669e+80,1.0,2.0,2.5,2,2
2169,0,9,342,inf,2.35896649149831e+207,0.6666666666666666,2.888888888888889,0.5555555555555556,10,9
2170,0,4,368,inf,inf,0.0,4.0,-0.5,10,4
2171,0,3,432,inf,3.2714476678890575e+252,0.3333333333333333,3.3333333333333335,-0.3333333333333333,7,3
2172,0,4,314,inf,2.5353760478165476e+231,0.0,3.0,-0.5,7,4
2173,0,4,307,inf,6.974347890205762e+150,0.75,2.25,1.25,6,4
2174,0,6,322,inf,4.280926492414505e+284,0.8333333333333334,2.6666666666666665,0.8333333333333334,10,5
2175,0,6,157,inf,6.367779838241122e+191,0.6666666666666666,2.5,0.16666666666666666,9,6
2176,3,2,362,1.17638868585824e+177,3.4298523085670025e+88,1.0,4.0,1.5,4,2
2177,0,6,217,inf,3.035890215082532e+141,0.5,2.1666666666666665,0.6666666666666666,8,4
2178,3,1,883,2.5814874310346434e+78,2.5814874310346434e+78,0.0,4.0,-1.0,1,1
2179,0,4,435,inf,8.809266391629895e+255,0.25,2.25,0.25,6,4
2180,0,9,127,inf,5.346325591730982e+261,0.5555555555555556,2.888888888888889,0.8888888888888888,10,7
2181,0,4,312,inf,1.6234792799606524e+152,0.5,3.5,0.75,8,4
2182,1,5,130,inf,2.148476958124789e+91,1.0,2.2,2.0,6,5
2183,0,6,223,inf,5.280762799256695e+197,0.3333333333333333,2.5,0.16666666666666666,8,5
2184,0,2,482,inf,inf,0.0,4.0,-1.0,6,2
2185,0,5,186,inf,inf,0.2,3.4,-0.4,10,5
2186,0,1,292,inf,inf,0.0,4.0,-2.0,4,1
2187,0,3,631,inf,7.114243714766746e+181,0.3333333333333333,3.3333333333333335,0.3333333333333333,6,3
2188,0,4,258,inf,1.2607080002415593e+186,1.0,1.75,2.25,8,4
2189,2,2,477,inf,1.5522779764252827e+209,1.0,3.0,3.0,4,2
2190,0,5,347,inf,2.9585394760654793e+221,0.6,3.0,0.6,8,4
2191,3,1,385,2.3999377067451693e+83,2.3999377067451693e+83,1.0,4.0,2.0,1,1
2192,0,10,243,inf,3.3899125274883153e+161,0.6,2.9,0.5,11,8
2193,0,6,243,inf,5.239998407606575e+298,0.3333333333333333,3.1666666666666665,0.3333333333333333,9,6
2194,0,3,286,inf,3.5036331910214977e+112,0.3333333333333333,3.3333333333333335,0.3333333333333333,3,3
2195,0,6,314,inf,6.191359909647068e+198,0.3333333333333333,3.1666666666666665,0.16666666666666666,11,6
2196,0,3,508,inf,7.47591866215899e+225,0.3333333333333333,3.0,-0.6666666666666666,5,3
2197,0,8,294,inf,inf,0.75,3.125,0.75,13,8
2198,0,4,467,inf,9.372231988804284e+291,0.25,2.5,-0.25,9,4
2199,0,4,905,inf,2.469866360113169e+245,1.0,2.5,1.25,7,4
2200,0,5,209,inf,2.7069634931428253e+243,0.6,2.6,1.2,7,4
2201,0,4,284,inf,6.913179814459266e+283,0.5,4.0,-0.5,7,4
2202,0,2,126,inf,inf,1.0,3.0,2.0,6,2
2203,0,5,513,inf,2.833984989032097e+86,0.8,2.4,1.2,8,5
2204,0,7,213,inf,1.4648503694398763e+227,0.5714285714285714,2.142857142857143,0.5714285714285714,10,6
2205,0,8,176,inf,2.86218394834689e+290,0.5,3.0,0.75,14,7
2206,0,3,133,inf,4.200913753095957e+261,0.6666666666666666,3.0,0.6666666666666666,6,3
2207,2,3,553,inf,inf,0.6666666666666666,3.3333333333333335,0.6666666666666666,7,3
2208,0,2,490,3.197091245890599e+297,5.654282665281777e+148,0.5,3.0,0.5,3,2
2209,0,4,239,inf,1.229102685059378e+220,0.5,4.0,0.0,9,3
2210,0,7,455,inf,9.36388932093038e+251,0.42857142857142855,2.7142857142857144,0.42857142857142855,8,3
2211,0,8,215,inf,2.036133901536167e+208,0.5,3.625,0.125,11,6
2212,0,5,158,inf,inf,0.4,2.8,-0.4,8,5
2213,0,3,163,inf,1.3828419235520154e+304,0.3333333333333333,3.3333333333333335,0.6666666666666666,8,3
2214,0,5,126,inf,7.045807779046981e+283,0.6,2.8,0.2,9,5
2215,0,5,135,inf,1.2677861369336697e+179,0.4,3.2,-0.4,8,5
2216,0,5,291,inf,1.9549769822520233e+266,0.6,3.2,0.8,5,4
2217,0,7,132,inf,5.7882490930375656e+305,0.42857142857142855,3.0,0.5714285714285714,10,5
2218,0,3,141,inf,2.683170976134056e+192,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,3
2219,0,5,125,inf,inf,0.4,2.0,0.4,8,4
2220,0,8,197,inf,inf,0.5,3.75,0.25,12,7
2221,0,2,742,inf,3.1149876419635582e+162,0.0,4.0,-1.5,3,2
2222,0,4,424,inf,2.595022225116282e+281,0.5,3.5,0.5,7,4
2223,0,3,275,inf,6.163032829486788e+252,0.3333333333333333,4.0,-0.3333333333333333,4,3
2224,0,9,140,inf,1.5953100780914112e+299,0.6666666666666666,2.888888888888889,0.3333333333333333,8,9
2225,0,4,134,inf,7.553308275034688e+153,0.5,2.75,1.25,6,4
2226,3,1,246,6.592857345505869e+106,6.592857345505869e+106,0.0,4.0,0.0,1,1
2227,0,4,350,inf,4.231960817394122e+145,0.25,2.75,0.5,7,4
2228,0,6,302,inf,8.22798729726239e+215,0.16666666666666666,3.0,0.3333333333333333,9,6
2229,0,10,225,inf,2.1510990520037734e+253,0.5,2.9,0.2,13,10
